"","X.x","refYear","refMonth","period","reporterISO","reporterDesc","partnerISO","partnerDesc","primaryValue","Group","Group_0","Group_1","Group_2","Time_Treated","GDP","EXR","TimeIndex","Time_TreatmentIndex","Time_TreatmentIndex_1","trade","Ltrade","LGDP","After1","After2","UCL","X.y","ReporterDesc","CA","Country","REXR"
"702",702,2015,5,201505,"ISL","Iceland","UKR","Ukraine",32876.601,"Group_2",0,0,1,202203,1.42697299805038,6.3511711616716,-72,10,-2,3.2876601e-05,-10.3227493690324,0.355555416136542,0,0,1,682,"Russian Federation",0.131179392015646,"Iceland",0.533474105722834
"703",703,2015,5,201505,"IDN","Indonesia","UKR","Ukraine",14039204,"Group_0",1,0,0,0,71.5917215674212,628.316719309429,-72,1000,1000,0.014039204,-4.2659015771484,4.27097944671528,0,0,0,706,"Russian Federation",-0.161258441100851,"Indonesia",62.9856814678095
"704",704,2015,5,201505,"IRL","Ireland","UKR","Ukraine",5737145.53,"Group_2",0,0,1,202203,24.1456432277688,0.0429929207866219,-72,10,-2,0.00573714553,-5.16079348676763,3.18410395917645,0,0,1,718,"Russian Federation",-0.279765863910797,"Ireland",0.00362097873464454
"705",705,2015,5,201505,"ISR","Israel","UKR","Ukraine",35507000,"Group_0",1,0,0,0,25.0881670595443,0.18512837964139,-72,1000,1000,0.035507,-3.33802541884021,3.22239630308812,0,0,0,730,"Russian Federation",0.105021294801886,"Israel",0.0145825644028658
"706",706,2015,5,201505,"ITA","Italy","UKR","Ukraine",180001658.475,"Group_2",0,0,1,202203,152.121796018737,0.0429929207866219,-72,10,-2,0.180001658475,-1.71478921438437,5.02468148958211,0,0,1,742,"Russian Federation",-0.518935562402759,"Italy",0.00363901149726727
"707",707,2015,5,201505,"JPN","Japan","UKR","Ukraine",51583639.542,"Group_2",0,0,1,202203,368.182671536897,5.79417079261308,-72,10,-2,0.051583639542,-2.9645507199093,5.90857920505406,0,0,1,754,"Russian Federation",-0.171059292545668,"Japan",0.479737597852916
"708",708,2015,5,201505,"KOR","Rep. of Korea","UKR","Ukraine",51083657,"Group_2",0,0,1,202203,124.027021212994,52.4261523492731,-72,10,-2,0.051083657,-2.9742906568018,4.82049945487346,0,0,1,886,"Russian Federation",-0.18437522448841,"South Korea",4.17314757360374
"709",709,2015,5,201505,"LUX","Luxembourg","UKR","Ukraine",2522691.971,"Group_2",0,0,1,202203,5.04268916507242,0.0429929207866219,-72,10,-2,0.002522691971,-5.98242870516345,1.61793950428685,0,0,1,766,"Russian Federation",-0.000913570585677389,"Luxembourg",0.00363540494474272
"710",710,2015,5,201505,"MYS","Malaysia","UKR","Ukraine",4295622.698,"Group_0",1,0,0,0,26.4509822872305,0.172652284568082,-72,1000,1000,0.004295622698,-5.45015875198263,3.27529329512817,0,0,0,778,"Russian Federation",0.000537119537918477,"Malaysia",0.016264750161542
"711",711,2015,5,201505,"MEX","Mexico","UKR","Ukraine",2077618,"Group_0",1,0,0,0,100.233563185831,0.731943692214783,-72,1000,1000,0.002077618,-6.17653323381037,4.60750309449798,0,0,0,790,"Russian Federation",-0.434065354460465,"Mexico",0.0533985506942029
"712",712,2015,5,201505,"NLD","Netherlands","UKR","Ukraine",81028255.315,"Group_2",0,0,1,202203,65.9428089057719,0.0429929207866219,-72,10,-2,0.081028255315,-2.51295735408772,4.18878783464005,0,0,1,802,"Russian Federation",-0.113638977209745,"Netherlands",0.00364153608403445
"713",713,2015,5,201505,"NZL","New Zealand","UKR","Ukraine",586039.926,"Group_2",0,0,1,202203,15.1537229501886,0.0649734709234611,-72,10,-2,0.000586039926,-7.44212263760241,2.7182462410528,0,0,1,814,"Russian Federation",0.344731906168306,"New Zealand",0.0446843177608281
"714",714,2015,5,201505,"NOR","Norway","UKR","Ukraine",2278584.237,"Group_2",0,0,1,202203,34.7952878416459,0.36246339370875,-72,10,-2,0.002278584237,-6.08420097756848,3.54948197076284,0,0,1,826,"Russian Federation",0.6907870763075,"Norway",0.0303452000289923
"715",715,2015,5,201505,"PHL","Philippines","UKR","Ukraine",1078636,"Group_0",1,0,0,0,24.8858167663512,2.13731373329052,-72,1000,1000,0.001078636,-6.83205799901884,3.21429803340546,0,0,0,838,"Russian Federation",-0.417623222332433,"Philippines",0.253161863593099
"716",716,2015,5,201505,"POL","Poland","UKR","Ukraine",130763629,"Group_2",0,0,1,202203,39.3490830372149,0.175331553544639,-72,10,-2,0.130763629,-2.03436394437572,3.67247267185276,0,0,1,850,"Russian Federation",0.0178956122010116,"Poland",0.0147668922064696
"717",717,2015,5,201505,"PRT","Portugal","UKR","Ukraine",14963875.34,"Group_2",0,0,1,202203,16.6713920659171,0.0429929207866219,-72,10,-2,0.01496387534,-4.20211629319119,2.81369420052974,0,0,1,862,"Russian Federation",-0.206522880588631,"Portugal",0.00364009346302463
"718",718,2015,5,201505,"QAT","Qatar","UKR","Ukraine",963740.231,"Group_0",1,0,0,0,14.2957904991305,0.174468819348252,-72,1000,1000,0.000963740231,-6.94468876958428,2.65996512324013,0,0,0,874,"Russian Federation",0.068460398609279,"Qatar",0.0141170135396214
"719",719,2015,5,201505,"ROU","Romania","UKR","Ukraine",48557592.15,"Group_2",0,0,1,202203,12.7164979707078,0.190827218305302,-72,10,-2,0.04855759215,-3.0250047185097,2.5429002032371,0,0,1,898,"Russian Federation",0.0741477784905838,"Romania",0.0163553191790742
"720",720,2015,5,201505,"SAU","Saudi Arabia","UKR","Ukraine",59977731.505,"Group_0",1,0,0,0,58.4656437361555,0.179750669817244,-72,1000,1000,0.059977731505,-2.81378192723345,4.06843929515606,0,0,0,922,"Russian Federation",0.323426992378792,"Saudi Arabia",0.0145102974130874
"721",721,2015,5,201505,"IND","India","UKR","Ukraine",162123647.808,"Group_0",1,0,0,0,169.439420936312,3.05334093817551,-72,1000,1000,0.162123647808,-1.81939597680899,5.13249546433257,0,0,0,694,"Russian Federation",-0.385259732402753,"India",0.311461367805511
"722",722,2015,5,201505,"SGP","Singapore","UKR","Ukraine",309904.832,"Group_2",0,0,1,202203,25.9815996145715,0.063947775823312,-72,10,-2,0.000309904832,-8.07924530116563,3.25738858034671,0,0,1,934,"Russian Federation",0.0144636087366137,"Singapore",0.00532571778205415
"723",723,2015,5,201505,"VNM","Viet Nam","UKR","Ukraine",3090719.17,"Group_0",1,0,0,0,14.3243312886398,1042.05830645277,-72,1000,1000,0.00309071917,-5.77935147405217,2.66195958008989,0,0,0,1037,"Russian Federation",-0.00769781325107124,"Vietnam",126.482997866961
"724",724,2015,5,201505,"ZAF","South Africa","UKR","Ukraine",1296088.515,"Group_0",1,0,0,0,30.0030363468457,0.573727826532911,-72,1000,1000,0.001296088515,-6.64840438477319,3.40129858810213,0,0,0,946,"Russian Federation",0.67389318893303,"South Africa",0.0441337225885072
"725",725,2015,5,201505,"ESP","Spain","UKR","Ukraine",44333663.418,"Group_2",0,0,1,202203,100.950585169587,0.0429929207866219,-72,10,-2,0.044333663418,-3.11601099393741,4.61463114136995,0,0,1,958,"Russian Federation",0.188956949190807,"Spain",0.00365235574160809
"726",726,2015,5,201505,"SWE","Sweden","UKR","Ukraine",5015113.696,"Group_2",0,0,1,202203,43.5877898032314,0.400241565574988,-72,10,-2,0.005015113696,-5.29529918663879,3.77477706074896,0,0,1,970,"Russian Federation",0.11558954422955,"Sweden",0.0336624095797176
"727",727,2015,5,201505,"CHE","Switzerland","UKR","Ukraine",7605950.594,"Group_2",0,0,1,202203,59.4473057334761,0.0447040102761229,-72,10,-2,0.007605950594,-4.87882436515849,4.08509030223557,0,0,1,982,"Russian Federation",-0.183169001227973,"Switzerland",0.00375759108441881
"728",728,2015,5,201505,"THA","Thailand","UKR","Ukraine",37224711.24,"Group_0",1,0,0,0,33.2198563805666,1.60635835102737,-72,1000,1000,0.03722471124,-3.2907824575946,3.50314778089364,0,0,0,994,"Russian Federation",-0.488274565478838,"Thailand",0.135049240076666
"729",729,2015,5,201505,"TUR","Türkiye","UKR","Ukraine",295144136,"Group_0",1,0,0,0,68.188239561673,0.126802754997867,-72,1000,1000,0.295144136,-1.22029144535661,4.22227210953518,0,0,0,NA,NA,0,"Turkey",0.0106286088769818
"730",730,2015,5,201505,"EGY","Egypt","UKR","Ukraine",228143874.443,"Group_0",1,0,0,0,24.3977561980705,0.36566030320314,-72,1000,1000,0.228143874443,-1.47777882078354,3.19449116897519,0,0,0,624,"Russian Federation",0.0527743558355706,"Egypt",NA
"731",731,2015,5,201505,"GBR","United Kingdom","UKR","Ukraine",42846444.676,"Group_2",0,0,1,202203,242.35759569093,0.0310344662311457,-72,10,-2,0.042846444676,-3.15013260876923,5.49041430362376,0,0,1,1026,"Russian Federation",0.196959093755657,"United Kingdom",0.00260599554337059
"732",732,2015,5,201505,"USA","USA","UKR","Ukraine",75694482,"Group_1",0,1,0,202105,1502.51189300412,0.0479296775770589,-72,0,-2,0.075694482,-2.58105001419424,7.31489358185499,0,0,1,1016,"Russian Federation",0.103827200882172,"USA",0.00956158590704984
"733",733,2015,6,201506,"ARG","Argentina","UKR","Ukraine",2675260.55,"Group_0",1,0,0,0,54.7232336606716,0.427070914599954,-71,1000,1000,0.00267526055,-5.92370850150826,4.00228836624429,0,0,0,517,"Russian Federation",0.203171470949533,"Argentina",0.0337947270023694
"734",734,2015,6,201506,"AUS","Australia","UKR","Ukraine",1957327.664,"Group_2",0,0,1,202203,105.046767396444,0.0611272636454883,-71,10,-2,0.001957327664,-6.23617517279999,4.65440565477036,0,0,1,529,"Russian Federation",0.586003001099992,"Australia",0.00519986857084124
"735",735,2015,6,201506,"AUT","Austria","UKR","Ukraine",17208321.988,"Group_2",0,0,1,202203,32.0167564332734,0.0419955422146617,-71,10,-2,0.017208321988,-4.06236217566225,3.4662594042887,0,0,1,541,"Russian Federation",0.247274809956823,"Austria",0.00333645946676925
"736",736,2015,6,201506,"BEL","Belgium","UKR","Ukraine",12546775.473,"Group_2",0,0,1,202203,39.2280071813286,0.0419955422146617,-71,10,-2,0.012546775473,-4.37829158083996,3.66939096059645,0,0,1,553,"Russian Federation",0.121093915546141,"Belgium",0.00334310580036839
"737",737,2015,6,201506,"BRA","Brazil","UKR","Ukraine",4692057,"Group_0",1,0,0,0,158.385505292109,0.146772346651713,-71,1000,1000,0.004692057,-5.3618841999271,5.06503196819904,0,0,0,565,"Russian Federation",0.506570983139976,"Brazil",0.500621793630656
"738",738,2015,6,201506,"CAN","Canada","UKR","Ukraine",6250620.468,"Group_2",0,0,1,202203,131.40428976123,0.0582198074576016,-71,10,-2,0.006250620468,-5.07507454528125,4.87827875210233,0,0,1,577,"Russian Federation",0.557715558410461,"Canada",0.00584630319246403
"739",739,2015,6,201506,"CHL","Chile","UKR","Ukraine",278365.821,"Group_0",1,0,0,0,20.6649901615119,29.7921380876761,-71,1000,1000,0.000278365821,-8.18657440643734,3.02844097186931,0,0,0,589,"Russian Federation",0.775369290544067,"Chile",1.62667094845074
"740",740,2015,6,201506,"CZE","Czechia","UKR","Ukraine",54643675,"Group_1",0,1,0,202105,16.015914429128,1.14689015281816,-71,0,-2,0.054643675,-2.90692180756261,2.77358287972193,0,0,1,602,"Russian Federation",0.00052974647653084,"Czechia",0.0913903292385743
"741",741,2015,6,201506,"DNK","Denmark","UKR","Ukraine",12910719.8,"Group_2",0,0,1,202203,25.6903182458622,0.313265445566483,-71,10,-2,0.0129107198,-4.34969732044935,3.24611419897275,0,0,1,614,"Russian Federation",0.0615603891298681,"Denmark",0.024863506293277
"742",742,2015,6,201506,"FIN","Finland","UKR","Ukraine",3883980.245,"Group_2",0,0,1,202203,19.9842908438061,0.0419955422146617,-71,10,-2,0.003883980245,-5.55089481481728,2.99494650711069,0,0,1,635,"Russian Federation",0.469947048589274,"Finland",0.00332715459973045
"743",743,2015,6,201506,"FRA","France","UKR","Ukraine",38143833.963,"Group_2",0,0,1,202203,204.997007779772,0.0419955422146617,-71,10,-2,0.038143833963,-3.26639116044826,5.32299538283565,0,0,1,647,"Russian Federation",0.148559699637166,"France",0.00333945031688887
"744",744,2015,6,201506,"DEU","Germany","UKR","Ukraine",176290723.207,"Group_2",0,0,1,202203,282.704967085578,0.0419955422146617,-71,10,-2,0.176290723207,-1.73562081032181,5.64440383470995,0,0,1,659,"Russian Federation",0.0709683012625118,"Germany",0.00333978263356882
"745",745,2015,6,201506,"GRC","Greece","UKR","Ukraine",19105626.623,"Group_2",0,0,1,202203,16.4759126271693,0.0419955422146617,-71,10,-2,0.019105626623,-3.95777239972033,2.80189947352319,0,0,1,671,"Russian Federation",0.12511708038797,"Greece",0.00336138321776604
"746",746,2015,6,201506,"ISL","Iceland","UKR","Ukraine",59680.59,"Group_2",0,0,1,202203,1.46338116076505,6.22618783957628,-71,10,-2,5.968059e-05,-9.72650371605865,0.380749621778975,0,0,1,683,"Russian Federation",0.390609850346313,"Iceland",0.497071986594333
"747",747,2015,6,201506,"IDN","Indonesia","UKR","Ukraine",4752068,"Group_0",1,0,0,0,71.80913773296,627.333358465316,-71,1000,1000,0.004752068,-5.34917538725987,4.27401173443225,0,0,0,707,"Russian Federation",-0.0349043317893363,"Indonesia",59.639632246698
"748",748,2015,6,201506,"IRL","Ireland","UKR","Ukraine",583776.813,"Group_2",0,0,1,202203,24.5661280670257,0.0419955422146617,-71,10,-2,0.000583776813,-7.44599181770198,3.20136858628518,0,0,1,719,"Russian Federation",-0.321999089643776,"Ireland",0.00334975213396754
"749",749,2015,6,201506,"ISR","Israel","UKR","Ukraine",48668000,"Group_0",1,0,0,0,25.3345546541045,0.18005494479603,-71,1000,1000,0.048668,-3.02273354905693,3.2321692604866,0,0,0,731,"Russian Federation",0.166370909864823,"Israel",0.0134073708943359
"750",750,2015,6,201506,"ITA","Italy","UKR","Ukraine",180477213.372,"Group_2",0,0,1,202203,154.312537402752,0.0419955422146617,-71,10,-2,0.180477213372,-1.71215075088473,5.03898000948853,0,0,1,743,"Russian Federation",-0.330873089505188,"Italy",0.00335639846756668
"751",751,2015,6,201506,"JPN","Japan","UKR","Ukraine",45506349.437,"Group_2",0,0,1,202203,358.106875527629,5.82932713829973,-71,10,-2,0.045506349437,-3.08990341469522,5.88083147684137,0,0,1,755,"Russian Federation",-0.246559298047159,"Japan",0.453902394921892
"752",752,2015,6,201506,"KOR","Rep. of Korea","UKR","Ukraine",48932888,"Group_2",0,0,1,202203,122.990554177822,52.5394297239095,-71,10,-2,0.048932888,-3.01730555232868,4.81210755712125,0,0,1,887,"Russian Federation",-0.21116101393957,"South Korea",3.94586024680808
"753",753,2015,6,201506,"LUX","Luxembourg","UKR","Ukraine",2776014.464,"Group_2",0,0,1,202203,5.04189108318372,0.0419955422146617,-71,10,-2,0.002776014464,-5.88673902597651,1.61778122662517,0,0,1,767,"Russian Federation",0.159901101622297,"Luxembourg",0.00335706310092659
"754",754,2015,6,201506,"MYS","Malaysia","UKR","Ukraine",10741522.443,"Group_0",1,0,0,0,25.6734254089529,0.176393529142889,-71,1000,1000,0.010741522443,-4.53363844547836,3.24545642614248,0,0,0,779,"Russian Federation",-0.167369453641303,"Malaysia",0.0157728451720629
"755",755,2015,6,201506,"MEX","Mexico","UKR","Ukraine",9676459,"Group_0",1,0,0,0,99.5139834638198,0.730082511438979,-71,1000,1000,0.009676459,-4.63805925040203,4.60029817161492,0,0,0,791,"Russian Federation",-0.54014431080129,"Mexico",0.0503273845899446
"756",756,2015,6,201506,"NLD","Netherlands","UKR","Ukraine",86587684.161,"Group_2",0,0,1,202203,66.4347695990425,0.0419955422146617,-71,10,-2,0.086587684161,-2.44659768875824,4.19622055797137,0,0,1,803,"Russian Federation",-0.0333054255385629,"Netherlands",0.00333645946676925
"757",757,2015,6,201506,"NZL","New Zealand","UKR","Ukraine",644147.892,"Group_2",0,0,1,202203,14.3842776500105,0.0676160272933326,-71,10,-2,0.000644147892,-7.34758221226179,2.66613578024114,0,0,1,815,"Russian Federation",0.312084279637398,"New Zealand",0.0523708188159195
"758",758,2015,6,201506,"NOR","Norway","UKR","Ukraine",2374191.664,"Group_2",0,0,1,202203,33.4745762711864,0.368101859923756,-71,10,-2,0.002374191664,-6.04309825142842,3.5107862334295,0,0,1,827,"Russian Federation",0.799394640547303,"Norway",0.0291575505176168
"759",759,2015,6,201506,"PHL","Philippines","UKR","Ukraine",2655883,"Group_0",1,0,0,0,24.5677077784485,2.12307445820944,-71,1000,1000,0.002655883,-5.93097809954305,3.20143288867054,0,0,0,839,"Russian Federation",-0.368183384641712,"Philippines",0.237386673561194
"760",760,2015,6,201506,"POL","Poland","UKR","Ukraine",136884380,"Group_2",0,0,1,202203,38.9664779365508,0.174777228539251,-71,10,-2,0.13688438,-1.98861865107906,3.66270173642481,0,0,1,851,"Russian Federation",0.0672451565829425,"Poland",0.0138995217548325
"761",761,2015,6,201506,"PRT","Portugal","UKR","Ukraine",24361168.824,"Group_2",0,0,1,202203,16.9995511669659,0.0419955422146617,-71,10,-2,0.024361168824,-3.71476485601072,2.8331869417645,0,0,1,863,"Russian Federation",-0.132868841507365,"Portugal",0.00335041676732745
"762",762,2015,6,201506,"QAT","Qatar","UKR","Ukraine",1185710.232,"Group_0",1,0,0,0,13.9242128777683,0.171568188565262,-71,1000,1000,0.001185710232,-6.73741333203592,2.63362925838219,0,0,0,875,"Russian Federation",-0.040653318755224,"Qatar",0.0131077755197247
"763",763,2015,6,201506,"ROU","Romania","UKR","Ukraine",49277737.461,"Group_2",0,0,1,202203,13.6092543264479,0.187519143502047,-71,10,-2,0.049277737461,-3.01028287272238,2.61075002651054,0,0,1,899,"Russian Federation",0.0099761585785668,"Romania",0.0147778172142814
"764",764,2015,6,201506,"SAU","Saudi Arabia","UKR","Ukraine",9358787.35,"Group_0",1,0,0,0,57.9811392866349,0.176723386408938,-71,1000,1000,0.00935878735,-4.67143955350975,4.06011777294921,0,0,0,923,"Russian Federation",0.330355417985232,"Saudi Arabia",0.0134767394283583
"765",765,2015,6,201506,"IND","India","UKR","Ukraine",127758977.413,"Group_0",1,0,0,0,169.461184838506,3.00646520241456,-71,1000,1000,0.127758977413,-2.05760977907579,5.13262390259354,0,0,0,695,"Russian Federation",-0.455059528768675,"India",0.292624200711639
"766",766,2015,6,201506,"SGP","Singapore","UKR","Ukraine",35748806.536,"Group_2",0,0,1,202203,25.856304331674,0.0634221277678559,-71,10,-2,0.035748806536,-3.33123839400776,3.2525544525229,0,0,1,935,"Russian Federation",0.3062668415204,"Singapore",0.00497707801326472
"767",767,2015,6,201506,"VNM","Viet Nam","UKR","Ukraine",8897592.814,"Group_0",1,0,0,0,14.8283510476047,1027.81301805262,-71,1000,1000,0.008897592814,-4.72197450916482,2.69654095965113,0,0,0,1038,"Russian Federation",-0.0892777801638846,"Vietnam",118.08490445235
"768",768,2015,6,201506,"ZAF","South Africa","UKR","Ukraine",918695.373,"Group_0",1,0,0,0,29.4610496204918,0.579860800233727,-71,1000,1000,0.000918695373,-6.9925559671641,3.38306903906551,0,0,0,947,"Russian Federation",0.526281151851338,"South Africa",0.0422602759126356
"769",769,2015,6,201506,"ESP","Spain","UKR","Ukraine",69802929.974,"Group_2",0,0,1,202203,101.832734889288,0.0419955422146617,-71,10,-2,0.069802929974,-2.66207929338994,4.62333161322534,0,0,1,959,"Russian Federation",0.238953582999846,"Spain",0.0033716850348447
"770",770,2015,6,201506,"SWE","Sweden","UKR","Ukraine",4631191.678,"Group_2",0,0,1,202203,44.0102022696822,0.389212724950875,-71,10,-2,0.004631191678,-5.37494106214357,3.78442147680613,0,0,1,971,"Russian Federation",0.00757669445683654,"Sweden",0.0307989547775319
"771",771,2015,6,201506,"CHE","Switzerland","UKR","Ukraine",8158136.323,"Group_2",0,0,1,202203,59.7099892588614,0.0438710163844816,-71,10,-2,0.008158136323,-4.80873952788071,4.08949933067045,0,0,1,983,"Russian Federation",-0.122971349076936,"Switzerland",0.00348268477213853
"772",772,2015,6,201506,"THA","Thailand","UKR","Ukraine",1697825.75,"Group_0",1,0,0,0,32.9323113645616,1.589855475395,-71,1000,1000,0.00169782575,-6.37840681708912,3.49445428416379,0,0,0,995,"Russian Federation",-0.5536018386369,"Thailand",0.126210102030319
"773",773,2015,6,201506,"TUR","Türkiye","UKR","Ukraine",401996316,"Group_0",1,0,0,0,69.9378621107115,0.127150551568471,-71,1000,1000,0.401996316,-0.911312354584212,4.24760716369179,0,0,0,NA,NA,0,"Turkey",0.0100364494197084
"774",774,2015,6,201506,"EGY","Egypt","UKR","Ukraine",199836904.7,"Group_0",1,0,0,0,25.5778389478743,0.359497297526542,-71,1000,1000,0.1998369047,-1.61025372161594,3.24172631048158,0,0,0,NA,NA,0,"Egypt",NA
"775",775,2015,6,201506,"GBR","United Kingdom","UKR","Ukraine",41641500.306,"Group_2",0,0,1,202203,245.344970906068,0.0302337745566954,-71,10,-2,0.041641500306,-3.17865800548099,5.50266526469416,0,0,1,1027,"Russian Federation",-0.0684682614629028,"United Kingdom",0.00239722633106143
"776",776,2015,6,201506,"USA","USA","UKR","Ukraine",74693564,"Group_1",0,1,0,202105,1507.76666666667,0.0471224665783906,-71,0,-2,0.074693564,-2.59436134852037,7.31838480626879,0,0,1,1017,"Russian Federation",0.0544094234839802,"USA",0.00889856962578112
"777",777,2015,7,201507,"ARG","Argentina","UKR","Ukraine",2051292.36,"Group_0",1,0,0,0,55.3337744126922,0.419199347528259,-70,1000,1000,0.00205129236,-6.18928526495053,4.01338347097038,0,0,0,518,"Russian Federation",0.227884648804707,"Argentina",0.0322495057315312
"778",778,2015,7,201507,"AUS","Australia","UKR","Ukraine",1853169.035,"Group_2",0,0,1,202203,101.132563179403,0.0618885941158412,-70,10,-2,0.001853169035,-6.29085811349727,4.616432162984,0,0,1,530,"Russian Federation",0.592464294415664,"Australia",0.00514205642021507
"779",779,2015,7,201507,"AUT","Austria","UKR","Ukraine",13683620.328,"Group_2",0,0,1,202203,31.4704613823594,0.041663802938872,-70,10,-2,0.013683620328,-4.29155575794009,3.44904937199075,0,0,1,542,"Russian Federation",0.295229875112235,"Austria",0.00320172027659756
"780",780,2015,7,201507,"BEL","Belgium","UKR","Ukraine",23776132.833,"Group_2",0,0,1,202203,37.9873904722079,0.041663802938872,-70,10,-2,0.023776132833,-3.73907302361011,3.63725427498,0,0,1,554,"Russian Federation",0.0543310300490245,"Belgium",0.00318184775110461
"781",781,2015,7,201507,"BRA","Brazil","UKR","Ukraine",1654411,"Group_0",1,0,0,0,154.248161300905,0.147374305259637,-70,1000,1000,0.001654411,-6.4043102247361,5.038562742461,0,0,0,566,"Russian Federation",0.526120940738064,"Brazil",0.491727698950556
"782",782,2015,7,201507,"CAN","Canada","UKR","Ukraine",5578443.5,"Group_2",0,0,1,202203,129.659648836155,0.058855333635743,-70,10,-2,0.0055784435,-5.18884548415298,4.86491293139948,0,0,1,578,"Russian Federation",0.631209262677999,"Canada",0.0057593755995428
"783",783,2015,7,201507,"CHL","Chile","UKR","Ukraine",469617.701,"Group_0",1,0,0,0,19.7742150209516,29.8061279192841,-70,1000,1000,0.000469617701,-7.66359159637884,2.98437881733873,0,0,0,590,"Russian Federation",0.412611172973399,"Chile",1.58883422792304
"784",784,2015,7,201507,"CZE","Czechia","UKR","Ukraine",67685668,"Group_1",0,1,0,202105,15.9827132526935,1.12864323450036,-70,0,-2,0.067685668,-2.69288082014584,2.77150771645686,0,0,1,603,"Russian Federation",-0.0408831486315075,"Czechia",0.0872620093706293
"785",785,2015,7,201507,"DNK","Denmark","UKR","Ukraine",13206857.388,"Group_2",0,0,1,202203,25.0491209841362,0.310863379565355,-70,10,-2,0.013206857388,-4.32701908519184,3.22083873646154,0,0,1,615,"Russian Federation",0.185196764348731,"Denmark",0.023962920698537
"786",786,2015,7,201507,"FIN","Finland","UKR","Ukraine",7115289.481,"Group_2",0,0,1,202203,19.4875178708897,0.041663802938872,-70,10,-2,0.007115289481,-4.94550936225251,2.9697741514272,0,0,1,636,"Russian Federation",0.357698545837489,"Finland",0.00319947660436449
"787",787,2015,7,201507,"FRA","France","UKR","Ukraine",62745987.677,"Group_2",0,0,1,202203,199.765885122142,0.041663802938872,-70,10,-2,0.062745987677,-2.76866064441697,5.29714610650142,0,0,1,648,"Russian Federation",0.284194614506961,"France",0.00320524604724953
"788",788,2015,7,201507,"DEU","Germany","UKR","Ukraine",152472176.603,"Group_2",0,0,1,202203,279.685861552254,0.041663802938872,-70,10,-2,0.152472176603,-1.88077314808534,5.63366705031482,0,0,1,660,"Russian Federation",0.0912184839769693,"Germany",0.00323409326167478
"789",789,2015,7,201507,"GRC","Greece","UKR","Ukraine",6058742.12,"Group_2",0,0,1,202203,16.3812076308868,0.041663802938872,-70,10,-2,0.00605874212,-5.10625307140384,2.79613480164666,0,0,1,672,"Russian Federation",0.504858800092565,"Greece",0.00320396394883063
"790",790,2015,7,201507,"ISL","Iceland","UKR","Ukraine",71905.956,"Group_2",0,0,1,202203,1.47090940574454,6.13904887581502,-70,10,-2,7.1905956e-05,-9.5401514593941,0.385880852873358,0,0,1,684,"Russian Federation",0.522516892613034,"Iceland",0.480596555868266
"791",791,2015,7,201507,"IDN","Indonesia","UKR","Ukraine",3722689,"Group_0",1,0,0,0,72.7190360930184,612.970400509514,-70,1000,1000,0.003722689,-5.59330902236456,4.28660319473487,0,0,0,708,"Russian Federation",-0.103754049546259,"Indonesia",57.1820251618434
"792",792,2015,7,201507,"IRL","Ireland","UKR","Ukraine",760289.83,"Group_2",0,0,1,202203,24.4830849398466,0.041663802938872,-70,10,-2,0.00076028983,-7.18181084211818,3.19798246848901,0,0,1,720,"Russian Federation",-0.342943505102181,"Ireland",0.00322127227748578
"793",793,2015,7,201507,"ISR","Israel","UKR","Ukraine",53563000,"Group_0",1,0,0,0,25.4678016918997,0.173702273112574,-70,1000,1000,0.053563,-2.92689674777856,3.23741497556485,0,0,0,732,"Russian Federation",0.207538751160249,"Israel",0.0126014250110096
"794",794,2015,7,201507,"ITA","Italy","UKR","Ukraine",194940281.238,"Group_2",0,0,1,202203,151.519574366208,0.041663802938872,-70,10,-2,0.194940281238,-1.63506201738406,5.02071482034069,0,0,1,744,"Russian Federation",-0.354132403161686,"Italy",0.00317639883282429
"795",795,2015,7,201507,"JPN","Japan","UKR","Ukraine",72299188.45,"Group_2",0,0,1,202203,357.218949332068,5.65198147053568,-70,10,-2,0.07229918845,-2.62694237463837,5.87834889723711,0,0,1,756,"Russian Federation",-0.136642302322861,"Japan",0.427421842459773
"796",796,2015,7,201507,"KOR","Rep. of Korea","UKR","Ukraine",42789591,"Group_2",0,0,1,202203,120.610753125715,52.5434668059584,-70,10,-2,0.042789591,-3.15146040690711,4.79256844388139,0,0,1,888,"Russian Federation",-0.165105092415122,"South Korea",3.84335377043051
"797",797,2015,7,201507,"LUX","Luxembourg","UKR","Ukraine",2516022.514,"Group_2",0,0,1,202203,4.88332950911003,0.041663802938872,-70,10,-2,0.002516022514,-5.9850759918533,1.58582726367726,0,0,1,768,"Russian Federation",0.00118359324372394,"Luxembourg",0.00319691240752669
"798",798,2015,7,201507,"MYS","Malaysia","UKR","Ukraine",3957385.08,"Group_0",1,0,0,0,25.5088632314828,0.174261272778091,-70,1000,1000,0.00395738508,-5.53217180516516,3.23902596947845,0,0,0,780,"Russian Federation",-0.297277637668931,"Malaysia",0.0152695792615182
"799",799,2015,7,201507,"MEX","Mexico","UKR","Ukraine",4854861,"Group_0",1,0,0,0,97.0838949774477,0.730580489078888,-70,1000,1000,0.004854861,-5.32777480792677,4.57557550137049,0,0,0,792,"Russian Federation",-0.478804470700401,"Mexico",0.0490331928808827
