"","X.x","refYear","refMonth","period","reporterISO","reporterDesc","partnerISO","partnerDesc","primaryValue","Group","Group_0","Group_1","Group_2","Time_Treated","GDP","EXR","TimeIndex","Time_TreatmentIndex","Time_TreatmentIndex_1","trade","Ltrade","LGDP","After1","After2","UCL","X.y","ReporterDesc","CA","Country","REXR"
"1459",1459,2016,9,201609,"PHL","Philippines","UKR","Ukraine",65894,"Group_0",1,0,0,0,24.4248884551424,1.81084272187817,-56,1000,1000,6.5894e-05,-9.62746316764182,3.19560263108699,0,0,0,1393,"Russian Federation",-0.454086184020578,"Philippines",0.200791232947096
"1460",1460,2016,9,201609,"POL","Poland","UKR","Ukraine",342404053,"Group_2",0,0,1,202203,39.2093795393235,0.146834555938969,-56,10,-2,0.342404053,-1.0717637977519,3.6689159921373,0,0,1,1405,"Russian Federation",-0.0298263757274354,"Poland",0.0112145882846288
"1461",1461,2016,9,201609,"PRT","Portugal","UKR","Ukraine",3068997.973,"Group_2",0,0,1,202203,17.800694989351,0.0339777721916253,-56,10,-2,0.003068997973,-5.78640416382048,2.87923750088139,0,0,1,1417,"Russian Federation",-0.299516362185439,"Portugal",0.00264431917554719
"1462",1462,2016,9,201609,"QAT","Qatar","UKR","Ukraine",805967.875,"Group_0",1,0,0,0,12.9155108804116,0.138680042962591,-56,1000,1000,0.000805967875,-7.12346667357207,2.55842898290145,0,0,0,1429,"Russian Federation",0.466761546622209,"Qatar",0.0106485797523773
"1463",1463,2016,9,201609,"ROU","Romania","UKR","Ukraine",35190785.979,"Group_2",0,0,1,202203,17.2829865484407,0.151199372319599,-56,10,-2,0.035190785979,-3.34697099260395,2.84972258110646,0,0,1,1453,"Russian Federation",-0.138273412451264,"Romania",0.0114308513336
"1464",1464,2016,9,201609,"SAU","Saudi Arabia","UKR","Ukraine",1121868.069,"Group_0",1,0,0,0,55.5466687994881,0.142862039808954,-56,1000,1000,0.001121868069,-6.79276006435685,4.01722354668154,0,0,0,1465,"Russian Federation",0.240870779628127,"Saudi Arabia",0.0107917751335237
"1465",1465,2016,9,201609,"IND","India","UKR","Ukraine",25388476.476,"Group_0",1,0,0,0,187.515615408168,2.54173617617709,-56,1000,1000,0.025388476476,-3.67345988994973,5.23386212411959,0,0,0,1251,"Russian Federation",-0.407024678682574,"India",0.255132531563907
"1466",1466,2016,9,201609,"SGP","Singapore","UKR","Ukraine",356427.181,"Group_2",0,0,1,202203,26.9540060802197,0.0517836330811947,-56,10,-2,0.000356427181,-7.93938059984358,3.29413193492458,0,0,1,1477,"Russian Federation",-0.0394672157615184,"Singapore",0.00391792177173348
"1467",1467,2016,9,201609,"VNM","Viet Nam","UKR","Ukraine",16085184.929,"Group_0",1,0,0,0,17.3008463642979,849.736823662942,-56,1000,1000,0.016085184929,-4.12985662137247,2.85075542309884,0,0,0,1563,"Russian Federation",-0.0209642490015436,"Vietnam",67.3166541630544
"1468",1468,2016,9,201609,"ZAF","South Africa","UKR","Ukraine",16522020.339,"Group_0",1,0,0,0,28.4807159599403,0.536232546447588,-56,1000,1000,0.016522020339,-4.10306122181728,3.34922722527064,0,0,0,1489,"Russian Federation",0.542314567647923,"South Africa",0.0406261657435346
"1469",1469,2016,9,201609,"ESP","Spain","UKR","Ukraine",32156618.6,"Group_2",0,0,1,202203,103.105033068042,0.0339777721916253,-56,10,-2,0.0321566186,-3.43713698323411,4.63574820717418,0,0,1,1501,"Russian Federation",0.0888853602403904,"Spain",0.00260367341819323
"1470",1470,2016,9,201609,"SWE","Sweden","UKR","Ukraine",16892359.016,"Group_2",0,0,1,202203,41.4207791092213,0.325155967915172,-56,10,-2,0.016892359016,-4.08089388852512,3.7237826657669,0,0,1,1513,"Russian Federation",0.144851503202647,"Sweden",0.0252553866742966
"1471",1471,2016,9,201609,"CHE","Switzerland","UKR","Ukraine",23199269.871,"Group_2",0,0,1,202203,58.0972906403941,0.037112365456249,-56,10,-2,0.023199269871,-3.76363447188268,4.06211903007507,0,0,1,1522,"Russian Federation",-0.151056865619826,"Switzerland",0.00283533571245228
"1472",1472,2016,9,201609,"THA","Thailand","UKR","Ukraine",8924208.09,"Group_0",1,0,0,0,34.8303896186178,1.32253555459067,-56,1000,1000,0.00892420809,-4.71898768466489,3.55049027060928,0,0,0,1533,"Russian Federation",-0.390948213026191,"Thailand",0.101780300913176
"1473",1473,2016,9,201609,"TUR","Türkiye","UKR","Ukraine",118650305,"Group_0",1,0,0,0,75.3086003751501,0.113031985801016,-56,1000,1000,0.118650305,-2.13157472551791,4.32159434309326,0,0,0,NA,NA,0,"Turkey",0.00938350526300372
"1474",1474,2016,9,201609,"EGY","Egypt","UKR","Ukraine",1358158.729,"Group_0",1,0,0,0,32.9586580769173,0.338170433510821,-56,1000,1000,0.001358158729,-6.60162537228727,3.49525399052669,0,0,0,1181,"Russian Federation",0.0231682133771066,"Egypt",0.0511892190767436
"1475",1475,2016,9,201609,"GBR","United Kingdom","UKR","Ukraine",38441055.758,"Group_2",0,0,1,202203,217.775148966,0.028976896181357,-56,10,-2,0.038441055758,-3.25862923016875,5.383463103741,0,0,1,1553,"Russian Federation",0.27236971192891,"United Kingdom",0.00224646026870033
"1476",1476,2016,9,201609,"USA","USA","UKR","Ukraine",76674392,"Group_1",0,1,0,202105,1566.63333333333,0.0380874029723409,-56,0,-2,0.076674392,-2.56818749858613,7.35668422220794,0,0,1,1546,"Russian Federation",0.284267909722816,"USA",0.00705128578632314
"1477",1477,2016,10,201610,"ARG","Argentina","UKR","Ukraine",4512677.28,"Group_0",1,0,0,0,47.011143514639,0.59042095634743,-55,1000,1000,0.00451267728,-5.40086466966824,3.85038466966338,0,0,0,1054,"Russian Federation",0.0208528706381858,"Argentina",0.0454086913217077
"1478",1478,2016,10,201610,"AUS","Australia","UKR","Ukraine",407168.101,"Group_2",0,0,1,202203,108.776935179466,0.0511180740711909,-55,10,-2,0.000407168101,-7.80628443322282,4.68929931911239,0,0,1,1066,"Russian Federation",0.671383358316572,"Australia",0.00432458452508297
"1479",1479,2016,10,201610,"AUT","Austria","UKR","Ukraine",36565553.57,"Group_2",0,0,1,202203,32.8577557148986,0.0352840433606446,-55,10,-2,0.03656555357,-3.30864864103292,3.4921878118865,0,0,1,1078,"Russian Federation",0.146852866165378,"Austria",0.00276033581538935
"1480",1480,2016,10,201610,"BEL","Belgium","UKR","Ukraine",39520262.47,"Group_2",0,0,1,202203,38.6656951736317,0.0352840433606446,-55,10,-2,0.03952026247,-3.23094176467716,3.65495277730275,0,0,1,1090,"Russian Federation",0.0563920881455818,"Belgium",0.00278313056651918
"1481",1481,2016,10,201610,"BRA","Brazil","UKR","Ukraine",6100746,"Group_0",1,0,0,0,165.689711083823,0.124325165910904,-55,1000,1000,0.006100746,-5.09934422019834,5.11011682886445,0,0,0,1102,"Russian Federation",0.346976619453914,"Brazil",0.454455424049618
"1482",1482,2016,10,201610,"CAN","Canada","UKR","Ukraine",26025398.57,"Group_2",0,0,1,202203,135.250553065055,0.0515812622851916,-55,10,-2,0.02602539857,-3.64868234970885,4.90712900692381,0,0,1,1114,"Russian Federation",0.535872699266387,"Canada",0.00510957820582452
"1483",1483,2016,10,201610,"CHL","Chile","UKR","Ukraine",758461,"Group_0",1,0,0,0,20.7582578751583,25.7788412509974,-55,1000,1000,0.000758461,-7.18421917776853,3.03294413739484,0,0,0,1126,"Russian Federation",0.548239213197452,"Chile",1.43542061823383
"1484",1484,2016,10,201610,"CHN","China","UKR","Ukraine",349700171,"Group_0",1,0,0,0,961.470851433885,0.261709125586283,-55,1000,1000,0.349700171,-1.05067914592236,6.86846424884792,0,0,0,1138,"Russian Federation",-0.317974473980667,"China",0.0236632964556572
"1485",1485,2016,10,201610,"COL","Colombia","UKR","Ukraine",155925.77,"Group_0",1,0,0,0,25.5306142736714,114.12517369558,-55,1000,1000,0.00015592577,-8.76613049729268,3.23987829182063,0,0,0,1150,"Russian Federation",0.294709175252272,"Colombia",8.12949278593575
"1486",1486,2016,10,201610,"CZE","Czechia","UKR","Ukraine",91489752,"Group_1",0,1,0,202105,16.7663232215095,0.953389253254967,-55,0,-2,0.091489752,-2.39152831297313,2.8193723044212,0,0,1,1162,"Russian Federation",-0.187558515265,"Czechia",0.0739108175409906
"1487",1487,2016,10,201610,"DNK","Denmark","UKR","Ukraine",16953199.562,"Group_2",0,0,1,202203,25.7249577027028,0.26250316252457,-55,10,-2,0.016953199562,-4.07729869824973,3.24746163750896,0,0,1,1174,"Russian Federation",-0.0823926565824808,"Denmark",0.0202292361065485
"1488",1488,2016,10,201610,"FIN","Finland","UKR","Ukraine",14622640.404,"Group_2",0,0,1,202203,19.9547847166895,0.0352840433606446,-55,10,-2,0.014622640404,-4.22518423877833,2.99346895000299,0,0,1,1192,"Russian Federation",0.307998458181871,"Finland",0.00273591286775024
"1489",1489,2016,10,201610,"FRA","France","UKR","Ukraine",63929150.449,"Group_2",0,0,1,202203,200.672736228292,0.0352840433606446,-55,10,-2,0.063929150449,-2.74997983306076,5.30167540316812,0,0,1,1204,"Russian Federation",-0.0263177192746727,"France",0.00272831461737362
"1490",1490,2016,10,201610,"DEU","Germany","UKR","Ukraine",339308639.668,"Group_2",0,0,1,202203,296.938616621156,0.0352840433606446,-55,10,-2,0.339308639668,-1.08084514430364,5.6935254393986,0,0,1,1216,"Russian Federation",-0.117631454999136,"Germany",0.00274622477897564
"1491",1491,2016,10,201610,"GRC","Greece","UKR","Ukraine",37733393.31,"Group_2",0,0,1,202203,16.8610787658407,0.0352840433606446,-55,10,-2,0.03773339331,-3.2772098123948,2.82500793426591,0,0,1,1228,"Russian Federation",0.221869124943711,"Greece",0.00274975253807907
"1492",1492,2016,10,201610,"HUN","Hungary","UKR","Ukraine",117059685,"Group_2",0,0,1,202203,11.2629954632632,10.8348675632018,-55,10,-2,0.117059685,-2.14507134605041,2.42152261426544,0,0,1,NA,NA,0,"Hungary",0.842465227673756
"1493",1493,2016,10,201610,"ISL","Iceland","UKR","Ukraine",5152878.065,"Group_2",0,0,1,202203,1.98950626135559,4.44256271529494,-55,10,-2,0.005152878065,-5.26819987283083,0.687886498080492,0,0,1,1240,"Russian Federation",0.552295368145824,"Iceland",0.342766454864654
"1494",1494,2016,10,201610,"IDN","Indonesia","UKR","Ukraine",27803824.733,"Group_0",1,0,0,0,82.4988484015898,506.965389331102,-55,1000,1000,0.027803824733,-3.58258168742511,4.4127843344746,0,0,0,1264,"Russian Federation",0.184164547177332,"Indonesia",48.9678000562126
"1495",1495,2016,10,201610,"IRL","Ireland","UKR","Ukraine",2157756.225,"Group_2",0,0,1,202203,26.2870580330898,0.0352840433606446,-55,10,-2,0.002157756225,-6.13868638191907,3.26907672807112,0,0,1,1276,"Russian Federation",-0.210471421617273,"Ireland",0.002702806205395
"1496",1496,2016,10,201610,"ISR","Israel","UKR","Ukraine",12260000,"Group_0",1,0,0,0,27.3314794181038,0.148660062666641,-55,1000,1000,0.01226,-4.40141334847407,3.30803913012891,0,0,0,1288,"Russian Federation",0.287070661147498,"Israel",0.0107015671786851
"1497",1497,2016,10,201610,"ITA","Italy","UKR","Ukraine",110077650.909,"Group_2",0,0,1,202203,156.599048027619,0.0352840433606446,-55,10,-2,0.110077650909,-2.20656924487764,5.05368870453196,0,0,1,1300,"Russian Federation",-0.625475478451338,"Italy",0.00273808379642927
"1498",1498,2016,10,201610,"JPN","Japan","UKR","Ukraine",28172733.12,"Group_2",0,0,1,202203,430.447345226435,4.03686822489929,-55,10,-2,0.02817273312,-3.569400679436,6.06482500564723,0,0,1,1312,"Russian Federation",-0.189942051686693,"Japan",0.306124937714224
"1499",1499,2016,10,201610,"KOR","Rep. of Korea","UKR","Ukraine",13841758,"Group_2",0,0,1,202203,130.596273156994,43.8979896074577,-55,10,-2,0.013841758,-4.28006531373798,4.87211068011812,0,0,1,1442,"Russian Federation",-0.171681583417294,"South Korea",3.25390050297149
"1500",1500,2016,10,201610,"LUX","Luxembourg","UKR","Ukraine",2017843.341,"Group_2",0,0,1,202203,5.2037979022106,0.0352840433606446,-55,10,-2,0.002017843341,-6.20572599088674,1.6493887248098,0,0,1,1322,"Russian Federation",0.258967310524116,"Luxembourg",0.00273455603732584
"1501",1501,2016,10,201610,"MYS","Malaysia","UKR","Ukraine",5941505.074,"Group_0",1,0,0,0,25.7168522382951,0.16248175466594,-55,1000,1000,0.005941505074,-5.12579279824146,3.24714650612132,0,0,0,1334,"Russian Federation",-0.227046582043955,"Malaysia",0.0144582317321549
"1502",1502,2016,10,201610,"NLD","Netherlands","UKR","Ukraine",72247633.454,"Group_2",0,0,1,202203,65.1332511649972,0.0352840433606446,-55,10,-2,0.072247633454,-2.62765570748799,4.1764351893993,0,0,1,1358,"Russian Federation",0.125216084164742,"Netherlands",0.00273184237647705
"1503",1503,2016,10,201610,"NZL","New Zealand","UKR","Ukraine",622893.821,"Group_2",0,0,1,202203,16.0098982302111,0.054360391569196,-55,10,-2,0.000622893821,-7.38113448548367,2.77320717034951,0,0,1,1370,"Russian Federation",0.307637580634203,"New Zealand",0.039437696023693
"1504",1504,2016,10,201610,"NOR","Norway","UKR","Ukraine",13410100.745,"Group_2",0,0,1,202203,30.7645778269301,0.317930054687348,-55,10,-2,0.013410100745,-4.31174706903966,3.42636395758668,0,0,1,1382,"Russian Federation",0.683480665122977,"Norway",0.025723173463112
"1505",1505,2016,10,201610,"PHL","Philippines","UKR","Ukraine",174288,"Group_0",1,0,0,0,24.4583007582835,1.88249421014732,-55,1000,1000,0.000174288,-8.65480145462418,3.19696965762033,0,0,0,1394,"Russian Federation",-0.292081428216556,"Philippines",0.209787330378325
"1506",1506,2016,10,201610,"POL","Poland","UKR","Ukraine",388685014,"Group_2",0,0,1,202203,39.7298992856939,0.152019150302629,-55,10,-2,0.388685014,-0.944985996022065,3.6821040348546,0,0,1,1406,"Russian Federation",-0.0043271275684372,"Poland",0.0116916423729011
"1507",1507,2016,10,201610,"PRT","Portugal","UKR","Ukraine",1617339.989,"Group_2",0,0,1,202203,17.4932755885137,0.0352840433606446,-55,10,-2,0.001617339989,-6.42697246136669,2.86181655500079,0,0,1,1418,"Russian Federation",-0.369760181587966,"Portugal",0.00275952171713471
"1508",1508,2016,10,201610,"QAT","Qatar","UKR","Ukraine",895079.599,"Group_0",1,0,0,0,13.099413896116,0.141735593484226,-55,1000,1000,0.000895079599,-7.01859790621395,2.5725674884517,0,0,0,1430,"Russian Federation",0.65863889193262,"Qatar",0.0108752691580361
"1509",1509,2016,10,201610,"ROU","Romania","UKR","Ukraine",34439634.921,"Group_2",0,0,1,202203,17.4993629141172,0.158585524395228,-55,10,-2,0.034439634921,-3.36854719991433,2.8621644753592,0,0,1,1454,"Russian Federation",-0.143133699043001,"Romania",0.0120856661376945
"1510",1510,2016,10,201610,"SAU","Saudi Arabia","UKR","Ukraine",2811470.181,"Group_0",1,0,0,0,55.9126414825041,0.146005488196485,-55,1000,1000,0.002811470181,-5.87404773637043,4.02379049918284,0,0,0,1466,"Russian Federation",0.202224918801112,"Saudi Arabia",0.01104610263053
"1511",1511,2016,10,201610,"IND","India","UKR","Ukraine",28356939.515,"Group_0",1,0,0,0,189.917241254009,2.59723644006773,-55,1000,1000,0.028356939515,-3.56288349869158,5.24658840492398,0,0,0,1252,"Russian Federation",-0.347647621341502,"India",0.262472661206565
"1512",1512,2016,10,201610,"SGP","Singapore","UKR","Ukraine",1234300.688,"Group_2",0,0,1,202203,26.8936912753275,0.0538466029620692,-55,10,-2,0.001234300688,-6.69725071381359,3.29189173402172,0,0,1,1478,"Russian Federation",-0.0353362943057767,"Singapore",0.00407432429144372
"1513",1513,2016,10,201610,"VNM","Viet Nam","UKR","Ukraine",16928344.402,"Group_0",1,0,0,0,18.3743397382267,867.893046338283,-55,1000,1000,0.016928344402,-4.07876587840451,2.9109551118398,0,0,0,1564,"Russian Federation",0.0432136582971072,"Vietnam",69.5322198617587
"1514",1514,2016,10,201610,"ZAF","South Africa","UKR","Ukraine",196892.287,"Group_0",1,0,0,0,29.0724288345251,0.542093688574042,-55,1000,1000,0.000196892287,-8.53285374525506,3.36979026231983,0,0,0,1490,"Russian Federation",0.698373648230839,"South Africa",0.0414000457712712
"1515",1515,2016,10,201610,"ESP","Spain","UKR","Ukraine",30289918.768,"Group_2",0,0,1,202203,101.644637835114,0.0352840433606446,-55,10,-2,0.030289918768,-3.49694033575577,4.62148278742978,0,0,1,1502,"Russian Federation",-0.00406362053329514,"Spain",0.00273292784081657
"1516",1516,2016,10,201610,"SWE","Sweden","UKR","Ukraine",44459890.562,"Group_2",0,0,1,202203,40.1803489219035,0.342911079539926,-55,10,-2,0.044459890562,-3.11316783194259,3.69337804331881,0,0,1,NA,NA,0,"Sweden",0.0268186545789134
"1517",1517,2016,10,201610,"CHE","Switzerland","UKR","Ukraine",26289082.603,"Group_2",0,0,1,202203,57.4134997116588,0.0383862366930697,-55,10,-2,0.026289082603,-3.63860153613258,4.05027946228775,0,0,1,1523,"Russian Federation",-0.144516534300188,"Switzerland",0.00294427639910463
"1518",1518,2016,10,201610,"THA","Thailand","UKR","Ukraine",4227090.05,"Group_0",1,0,0,0,34.9655855009137,1.36410875192184,-55,1000,1000,0.00422709005,-5.46624145409944,3.55436430635851,0,0,0,1534,"Russian Federation",-0.437602640955313,"Thailand",0.105457797560788
"1519",1519,2016,10,201610,"TUR","Türkiye","UKR","Ukraine",129381054,"Group_0",1,0,0,0,74.7115490863795,0.119592082984645,-55,1000,1000,0.129381054,-2.04499332185442,4.31363468643182,0,0,0,NA,NA,0,"Turkey",0.0101119609706826
"1520",1520,2016,10,201610,"EGY","Egypt","UKR","Ukraine",1816893.388,"Group_0",1,0,0,0,34.781620120219,0.345616254403207,-55,1000,1000,0.001816893388,-6.31062716602811,3.54908908979117,0,0,0,NA,NA,0,"Egypt",0.0534012370686831
"1521",1521,2016,10,201610,"GBR","United Kingdom","UKR","Ukraine",44271102.331,"Group_2",0,0,1,202203,206.561598571587,0.0315240449175797,-55,10,-2,0.044271102331,-3.11742313236738,5.33059866608653,0,0,1,NA,NA,0,"United Kingdom",0.00245357688747089
"1522",1522,2016,10,201610,"USA","USA","UKR","Ukraine",78195890,"Group_1",0,1,0,202105,1571.0458436214,0.0389233793277932,-55,0,-2,0.07819589,-2.54853819035682,7.35949681900198,0,0,1,NA,NA,0,"USA",0.00723632914482122
"1523",1523,2016,11,201611,"ARG","Argentina","UKR","Ukraine",3687485.97,"Group_0",1,0,0,0,47.1619331732993,0.596916959446578,-54,1000,1000,0.00368748597,-5.6028103620692,3.85358706662927,0,0,0,1055,"Russian Federation",0.114181945915016,"Argentina",0.0443005507438671
"1524",1524,2016,11,201611,"AUS","Australia","UKR","Ukraine",315531.055,"Group_2",0,0,1,202203,109.980916910427,0.0517432563351348,-54,10,-2,0.000315531055,-8.06125344976522,4.70030686811008,0,0,1,1067,"Russian Federation",0.60320046015172,"Australia",0.00422417253910505
"1525",1525,2016,11,201611,"AUT","Austria","UKR","Ukraine",36687556.089,"Group_2",0,0,1,202203,32.6275806702853,0.036079044739883,-54,10,-2,0.036687556089,-3.30531765256364,3.48515796351945,0,0,1,1079,"Russian Federation",0.340376676464555,"Austria",0.00272555752073757
"1526",1526,2016,11,201611,"BEL","Belgium","UKR","Ukraine",37474028.588,"Group_2",0,0,1,202203,38.7987337901665,0.036079044739883,-54,10,-2,0.037474028588,-3.28410715693051,3.65838761182266,0,0,1,1091,"Russian Federation",0.0984205244853239,"Belgium",0.00274349762820288
"1527",1527,2016,11,201611,"BRA","Brazil","UKR","Ukraine",5004593,"Group_0",1,0,0,0,159.72362719226,0.130344449243052,-54,1000,1000,0.005004593,-5.29739918820281,5.07344499163075,0,0,0,1103,"Russian Federation",0.430105216413164,"Brazil",0.460600325405865
"1528",1528,2016,11,201611,"CAN","Canada","UKR","Ukraine",4768282.663,"Group_2",0,0,1,202203,133.356484539765,0.0523541061166684,-54,10,-2,0.004768282663,-5.34576906762896,4.89302587741546,0,0,1,1115,"Russian Federation",0.620901917249092,"Canada",0.00501616944547306
"1529",1529,2016,11,201611,"CHL","Chile","UKR","Ukraine",704994,"Group_0",1,0,0,0,21.3010564724605,25.9457005124135,-54,1000,1000,0.000704994,-7.25732126582652,3.05875667113139,0,0,0,1127,"Russian Federation",0.320732776025298,"Chile",1.39488707361709
"1530",1530,2016,11,201611,"CHN","China","UKR","Ukraine",363424523,"Group_0",1,0,0,0,976.89483093291,0.266225454149304,-54,1000,1000,0.363424523,-1.01218364318351,6.88437900134887,0,0,0,1139,"Russian Federation",-0.329272744379055,"China",0.0232513701894198
"1531",1531,2016,11,201611,"COL","Colombia","UKR","Ukraine",424064.29,"Group_0",1,0,0,0,24.3341026184422,121.186772184158,-54,1000,1000,0.00042406429,-7.76562548686809,3.19187876643708,0,0,0,1151,"Russian Federation",0.212759403630942,"Colombia",8.34008900111421
"1532",1532,2016,11,201611,"CZE","Czechia","UKR","Ukraine",89350029,"Group_1",0,1,0,202105,16.5201571471565,0.975029083452974,-54,0,-2,0.089350029,-2.41519371281044,2.80458128058733,0,0,1,1163,"Russian Federation",-0.156199230520104,"Czechia",0.0732307176084279
"1533",1533,2016,11,201611,"DNK","Denmark","UKR","Ukraine",17002899.572,"Group_2",0,0,1,202203,25.5173255722347,0.268474315128454,-54,10,-2,0.017002899572,-4.07437138641132,3.23935765565874,0,0,1,1175,"Russian Federation",0.146953272324482,"Denmark",0.019924982583507
"1534",1534,2016,11,201611,"FIN","Finland","UKR","Ukraine",17319227.779,"Group_2",0,0,1,202203,19.8176572632879,0.036079044739883,-54,10,-2,0.017319227779,-4.05593796234989,2.98657332127422,0,0,1,1193,"Russian Federation",0.427461019941258,"Finland",0.00269904900373658
"1535",1535,2016,11,201611,"FRA","France","UKR","Ukraine",73253736.819,"Group_2",0,0,1,202203,199.777707659611,0.036079044739883,-54,10,-2,0.073253736819,-2.6138260177923,5.29720528671447,0,0,1,1205,"Russian Federation",0.173107430940162,"France",0.00269235493378684
"1536",1536,2016,11,201611,"DEU","Germany","UKR","Ukraine",389465239.544,"Group_2",0,0,1,202203,291.979857447105,0.036079044739883,-54,10,-2,0.389465239544,-0.942980661443272,5.67668481854343,0,0,1,1217,"Russian Federation",-0.0130261083061144,"Germany",0.0026856608638371
"1537",1537,2016,11,201611,"GRC","Greece","UKR","Ukraine",29204249.732,"Group_2",0,0,1,202203,16.4015268008941,0.036079044739883,-54,10,-2,0.029204249732,-3.53344104153052,2.79737442811233,0,0,1,1229,"Russian Federation",-0.0406298524633091,"Greece",0.00267361153792756
"1538",1538,2016,11,201611,"HUN","Hungary","UKR","Ukraine",138917373,"Group_2",0,0,1,202203,11.1847345333501,11.1427170753913,-54,10,-2,0.138917373,-1.97387596144919,2.41454986049415,0,0,1,NA,NA,0,"Hungary",0.835729254232616
"1539",1539,2016,11,201611,"ISL","Iceland","UKR","Ukraine",4862477.034,"Group_2",0,0,1,202203,1.99722066321784,4.37538469918566,-54,10,-2,0.004862477034,-5.32620729313356,0.691756545684247,0,0,1,1241,"Russian Federation",-0.0392964450725803,"Iceland",0.32358527765349
"1540",1540,2016,11,201611,"IDN","Indonesia","UKR","Ukraine",23048281.486,"Group_0",1,0,0,0,80.3860783673848,519.740120380205,-54,1000,1000,0.023048281486,-3.77016406824082,4.38684100655741,0,0,0,1265,"Russian Federation",-0.0396474231721793,"Indonesia",48.6711909237715
"1541",1541,2016,11,201611,"IRL","Ireland","UKR","Ukraine",3142154.793,"Group_2",0,0,1,202203,26.4787499794749,0.036079044739883,-54,10,-2,0.003142154793,-5.76284647460793,3.27634252374138,0,0,1,1277,"Russian Federation",-0.373126645277155,"Ireland",0.00266423983999792
"1542",1542,2016,11,201611,"ISR","Israel","UKR","Ukraine",11660000,"Group_0",1,0,0,0,27.3092131982496,0.149455876802882,-54,1000,1000,0.01166,-4.45159109805979,3.30722412504678,0,0,0,1289,"Russian Federation",0.214190676614427,"Israel",0.0103377045602886
"1543",1543,2016,11,201611,"ITA","Italy","UKR","Ukraine",99349333.496,"Group_2",0,0,1,202203,155.9481729114,0.036079044739883,-54,10,-2,0.099349333496,-2.30911301865301,5.04952372712369,0,0,1,1301,"Russian Federation",-0.447476914820314,"Italy",0.00269637137575669
"1544",1544,2016,11,201611,"JPN","Japan","UKR","Ukraine",13177666.945,"Group_2",0,0,1,202203,419.920461640003,4.22498725775137,-54,10,-2,0.013177666945,-4.32923178037189,6.0400653162957,0,0,1,1313,"Russian Federation",-0.203963446584426,"Japan",0.309170127954899
"1545",1545,2016,11,201611,"KOR","Rep. of Korea","UKR","Ukraine",20428323,"Group_2",0,0,1,202203,127.67968880043,45.3181671393944,-54,10,-2,0.020428323,-3.89083295869065,4.84952469635854,0,0,1,1443,"Russian Federation",-0.162254327669781,"South Korea",3.23675345577083
"1546",1546,2016,11,201611,"LUX","Luxembourg","UKR","Ukraine",686631.197,"Group_2",0,0,1,202203,5.23001643339063,0.036079044739883,-54,10,-2,0.000686631197,-7.28371324103728,1.6544144202116,0,0,1,1323,"Russian Federation",-0.031095909635963,"Luxembourg",0.00269958452933256
"1547",1547,2016,11,201611,"MYS","Malaysia","UKR","Ukraine",5286731.641,"Group_0",1,0,0,0,25.1241942028105,0.169252078640101,-54,1000,1000,0.005286731641,-5.24255506129208,3.22383129433501,0,0,0,1335,"Russian Federation",-0.098540285131472,"Malaysia",0.0146839781480493
"1548",1548,2016,11,201611,"MEX","Mexico","UKR","Ukraine",990980,"Group_0",1,0,0,0,86.2123114070024,0.78038588586836,-54,1000,1000,0.00099098,-6.91681620547265,4.45681299121843,0,0,0,1347,"Russian Federation",-0.574653228328627,"Mexico",0.0530615255447139
"1549",1549,2016,11,201611,"NLD","Netherlands","UKR","Ukraine",81685613.297,"Group_2",0,0,1,202203,64.5746157147238,0.036079044739883,-54,10,-2,0.081685613297,-2.50487738445815,4.1678213879727,0,0,1,1359,"Russian Federation",-0.0600545881494681,"Netherlands",0.00267816350549338
"1550",1550,2016,11,201611,"NZL","New Zealand","UKR","Ukraine",575565.945,"Group_2",0,0,1,202203,16.0783573887766,0.0544862442076267,-54,10,-2,0.000575565945,-7.46015674905158,2.77747410609364,0,0,1,1371,"Russian Federation",0.0973242101324872,"New Zealand",0.039437696023693
"1551",1551,2016,11,201611,"NOR","Norway","UKR","Ukraine",10917962.475,"Group_2",0,0,1,202203,30.8252958505754,0.327827903773651,-54,10,-2,0.010917962475,-4.51734591261327,3.42833564675213,0,0,1,1383,"Russian Federation",0.67028082444637,"Norway",0.0256680917867308
"1552",1552,2016,11,201611,"PHL","Philippines","UKR","Ukraine",153992,"Group_0",1,0,0,0,25.3588850551824,1.91474560246519,-54,1000,1000,0.000153992,-8.77860990495194,3.23312916390154,0,0,0,1395,"Russian Federation",-0.412512361287809,"Philippines",0.207187624961567
"1553",1553,2016,11,201611,"POL","Poland","UKR","Ukraine",445536521,"Group_2",0,0,1,202203,39.8787552412068,0.158591388185309,-54,10,-2,0.445536521,-0.808476057877938,3.68584373199886,0,0,1,1407,"Russian Federation",0.0117063356163898,"Poland",0.0117699551481287
"1554",1554,2016,11,201611,"PRT","Portugal","UKR","Ukraine",1957169.724,"Group_2",0,0,1,202203,17.0396464979304,0.036079044739883,-54,10,-2,0.001957169724,-6.23625586770635,2.83554277575936,0,0,1,1419,"Russian Federation",-0.434861393941206,"Portugal",0.00269663913855468
"1555",1555,2016,11,201611,"QAT","Qatar","UKR","Ukraine",881938.492,"Group_0",1,0,0,0,13.2564176723604,0.141666569397593,-54,1000,1000,0.000881938492,-7.03338824135067,2.58448178780233,0,0,0,1431,"Russian Federation",0.949460562934802,"Qatar",0.0104989608871665
